N_SAMPLES,N_FEATURES,N_GENERATING_SOLUTIONS,SPARSITY,NOISE_STD,NAN_RATIO,BINARIZE,BINARY_RESPONSE_RATIO,DATASET_SEED,N_CANDIDATE_SOLUTIONS,N_ITER,PRIOR_TYPE,PRIOR_SPARSITY,SAMPLE_MORE_PRIORS_COEFF,STUDENT_DF,STUDENT_SCALE,VAR_SLAB,VAR_SPIKE,WEIGHT_SLAB,WEIGHT_SPIKE,IS_REGULARIZED,LAMBDA_JACCARD,BATCH_SIZE,LEARNING_RATE,DESIRED_SPARSITY,MIN_MU_THRESHOLD,USE_MEDIAN_FOR_OUTLIER_DETECTION,OUTLIER_DEVIATION_THRESHOLDS,timestamp,output_file,full_n_features_found,full_n_correct,full_n_missed,full_n_extra,full_Recall,full_Precision,full_F1_Score,full_Jaccard,full_Miss_Rate,full_FDR,full_Global_Miss_Rate,full_Global_FDR,full_Success_Index,full_Adjusted_Success_Index,top_n_features_found,top_n_correct,top_n_missed,top_n_extra,top_Recall,top_Precision,top_F1_Score,top_Jaccard,top_Miss_Rate,top_FDR,top_Global_Miss_Rate,top_Global_FDR,top_Success_Index,top_Adjusted_Success_Index,outlier_STD_2.0_n_features_found,outlier_STD_2.0_n_correct,outlier_STD_2.0_n_missed,outlier_STD_2.0_n_extra,outlier_STD_2.0_Recall,outlier_STD_2.0_Precision,outlier_STD_2.0_F1_Score,outlier_STD_2.0_Jaccard,outlier_STD_2.0_Miss_Rate,outlier_STD_2.0_FDR,outlier_STD_2.0_Global_Miss_Rate,outlier_STD_2.0_Global_FDR,outlier_STD_2.0_Success_Index,outlier_STD_2.0_Adjusted_Success_Index,outlier_STD_2.5_n_features_found,outlier_STD_2.5_n_correct,outlier_STD_2.5_n_missed,outlier_STD_2.5_n_extra,outlier_STD_2.5_Recall,outlier_STD_2.5_Precision,outlier_STD_2.5_F1_Score,outlier_STD_2.5_Jaccard,outlier_STD_2.5_Miss_Rate,outlier_STD_2.5_FDR,outlier_STD_2.5_Global_Miss_Rate,outlier_STD_2.5_Global_FDR,outlier_STD_2.5_Success_Index,outlier_STD_2.5_Adjusted_Success_Index,outlier_STD_3.0_n_features_found,outlier_STD_3.0_n_correct,outlier_STD_3.0_n_missed,outlier_STD_3.0_n_extra,outlier_STD_3.0_Recall,outlier_STD_3.0_Precision,outlier_STD_3.0_F1_Score,outlier_STD_3.0_Jaccard,outlier_STD_3.0_Miss_Rate,outlier_STD_3.0_FDR,outlier_STD_3.0_Global_Miss_Rate,outlier_STD_3.0_Global_FDR,outlier_STD_3.0_Success_Index,outlier_STD_3.0_Adjusted_Success_Index
100,200,3,5,0.2,0,True,0.5,42,6,5000,sss,5,1,1,1,100,0.1,0.9,0.1,True,500,24,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-08 01:55,experiment_output_2025-12-08-0145_TIER=4_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.2_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=500_TYPE=BINARY_DATASET_SEED=42.txt,149,14,0,135,1.0,0.09395973154362416,0.17177914110429446,0.09395973154362416,0.0,0.9060402684563759,0.0,0.675,14.285714285714286,1.342281879194631,14,12,2,2,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,0.14285714285714285,0.14285714285714285,0.01,0.01,12.244897959183673,10.495626822157433,56,14,0,42,1.0,0.25,0.4,0.25,0.0,0.75,0.0,0.21,14.285714285714286,3.5714285714285716,30,14,0,16,1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667,0.0,0.5333333333333333,0.0,0.08,14.285714285714286,6.666666666666667,21,14,0,7,1.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.3333333333333333,0.0,0.035,14.285714285714286,9.523809523809524
100,200,3,5,0.5,0,True,0.5,42,6,5000,sss,5,1,1,1,100,0.1,0.9,0.1,True,500,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-08 02:18,experiment_output_2025-12-08-0155_TIER=4_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.5_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=500_TYPE=BINARY_DATASET_SEED=42.txt,173,14,0,159,1.0,0.08092485549132948,0.1497326203208556,0.08092485549132948,0.0,0.9190751445086706,0.0,0.795,14.285714285714286,1.1560693641618498,16,13,1,3,0.9285714285714286,0.8125,0.8666666666666666,0.7647058823529411,0.07142857142857142,0.1875,0.005,0.015,13.26530612244898,10.778061224489797,60,14,0,46,1.0,0.23333333333333334,0.37837837837837834,0.23333333333333334,0.0,0.7666666666666667,0.0,0.23,14.285714285714286,3.3333333333333335,36,14,0,22,1.0,0.3888888888888889,0.56,0.3888888888888889,0.0,0.6111111111111112,0.0,0.11,14.285714285714286,5.555555555555556,20,13,1,7,0.9285714285714286,0.65,0.7647058823529412,0.6190476190476191,0.07142857142857142,0.35,0.005,0.035,13.26530612244898,8.622448979591837
100,200,3,5,1,0,True,0.5,42,6,5000,sss,5,1,1,1,100,0.1,0.9,0.1,True,500,64,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-08 02:55,experiment_output_2025-12-08-0219_TIER=4_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=1.0_NAN_RATIO=0.0_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=500_TYPE=BINARY_DATASET_SEED=42.txt,200,14,0,186,1.0,0.07,0.13084112149532712,0.07,0.0,0.93,0.0,0.93,14.285714285714286,1.0000000000000002,18,11,3,7,0.7857142857142857,0.6111111111111112,0.6875000000000001,0.5238095238095238,0.21428571428571427,0.3888888888888889,0.015,0.035,11.224489795918368,6.859410430839003,79,14,0,65,1.0,0.17721518987341772,0.3010752688172043,0.17721518987341772,0.0,0.8227848101265823,0.0,0.325,14.285714285714286,2.5316455696202533,40,13,1,27,0.9285714285714286,0.325,0.48148148148148157,0.3170731707317073,0.07142857142857142,0.675,0.005,0.135,13.26530612244898,4.311224489795919,17,12,2,5,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.631578947368421,0.14285714285714285,0.29411764705882354,0.01,0.025,12.244897959183673,8.643457382953182
100,200,3,5,0.1,0.1,True,0.5,42,6,5000,sss,5,1,1,1,100,0.1,0.9,0.1,True,500,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-08 03:21,experiment_output_2025-12-08-0255_TIER=4_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.1_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=500_TYPE=BINARY_DATASET_SEED=42.txt,156,13,1,143,0.9285714285714286,0.08333333333333333,0.15294117647058825,0.08280254777070063,0.07142857142857142,0.9166666666666666,0.005,0.715,13.26530612244898,1.1054421768707483,13,9,5,4,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.5,0.35714285714285715,0.3076923076923077,0.025,0.02,9.183673469387756,6.357927786499215,43,11,3,32,0.7857142857142857,0.2558139534883721,0.38596491228070184,0.2391304347826087,0.21428571428571427,0.7441860465116279,0.015,0.16,11.224489795918368,2.8713811105837688,20,10,4,10,0.7142857142857143,0.5,0.588235294117647,0.4166666666666667,0.2857142857142857,0.5,0.02,0.05,10.204081632653061,5.1020408163265305,14,10,4,4,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5555555555555556,0.2857142857142857,0.2857142857142857,0.02,0.02,10.204081632653061,7.288629737609329
100,200,3,5,0.1,0.2,True,0.5,42,6,5000,sss,5,1,1,1,100,0.1,0.9,0.1,True,500,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-08 03:47,experiment_output_2025-12-08-0321_TIER=4_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.2_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=500_TYPE=BINARY_DATASET_SEED=42.txt,23,9,5,14,0.6428571428571429,0.391304347826087,0.4864864864864865,0.32142857142857145,0.35714285714285715,0.6086956521739131,0.025,0.07,9.183673469387756,3.5936113575865134,10,8,6,2,0.5714285714285714,0.8,0.6666666666666666,0.5,0.42857142857142855,0.2,0.03,0.01,8.16326530612245,6.530612244897959,35,9,5,26,0.6428571428571429,0.2571428571428571,0.36734693877551017,0.225,0.35714285714285715,0.7428571428571429,0.025,0.13,9.183673469387756,2.361516034985423,19,9,5,10,0.6428571428571429,0.47368421052631576,0.5454545454545454,0.375,0.35714285714285715,0.5263157894736842,0.025,0.05,9.183673469387756,4.350161117078411,12,9,5,3,0.6428571428571429,0.75,0.6923076923076924,0.5294117647058824,0.35714285714285715,0.25,0.025,0.015,9.183673469387756,6.887755102040817
100,200,3,5,0.1,0.5,True,0.5,42,6,5000,sss,5,1,1,1,100,0.1,0.9,0.1,True,500,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-08 04:16,experiment_output_2025-12-08-0347_TIER=4_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.1_NAN_RATIO=0.5_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=500_TYPE=BINARY_DATASET_SEED=42.txt,11,8,6,3,0.5714285714285714,0.7272727272727273,0.64,0.47058823529411764,0.42857142857142855,0.2727272727272727,0.03,0.015,8.16326530612245,5.936920222634509,11,8,6,3,0.5714285714285714,0.7272727272727273,0.64,0.47058823529411764,0.42857142857142855,0.2727272727272727,0.03,0.015,8.16326530612245,5.936920222634509,43,9,5,34,0.6428571428571429,0.20930232558139536,0.31578947368421056,0.1875,0.35714285714285715,0.7906976744186046,0.025,0.17,9.183673469387756,1.9221642145230189,18,8,6,10,0.5714285714285714,0.4444444444444444,0.5,0.3333333333333333,0.42857142857142855,0.5555555555555556,0.03,0.05,8.16326530612245,3.6281179138321993,11,8,6,3,0.5714285714285714,0.7272727272727273,0.64,0.47058823529411764,0.42857142857142855,0.2727272727272727,0.03,0.015,8.16326530612245,5.936920222634509
100,200,3,5,0.2,0.1,True,0.5,42,6,5000,sss,5,1,1,1,100,0.1,0.9,0.1,True,500,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-08 04:44,experiment_output_2025-12-08-0416_TIER=4_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.2_NAN_RATIO=0.1_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=500_TYPE=BINARY_DATASET_SEED=42.txt,184,13,1,171,0.9285714285714286,0.07065217391304347,0.1313131313131313,0.07027027027027027,0.07142857142857142,0.9293478260869565,0.005,0.855,13.26530612244898,0.9372227151730257,19,7,7,12,0.5,0.3684210526315789,0.4242424242424242,0.2692307692307692,0.5,0.631578947368421,0.035,0.06,7.142857142857143,2.6315789473684212,70,10,4,60,0.7142857142857143,0.14285714285714285,0.23809523809523808,0.13513513513513514,0.2857142857142857,0.8571428571428571,0.02,0.3,10.204081632653061,1.4577259475218658,46,8,6,38,0.5714285714285714,0.17391304347826086,0.26666666666666666,0.15384615384615385,0.42857142857142855,0.8260869565217391,0.03,0.19,8.16326530612245,1.419698314108252,37,8,6,29,0.5714285714285714,0.21621621621621623,0.3137254901960784,0.18604651162790697,0.42857142857142855,0.7837837837837838,0.03,0.145,8.16326530612245,1.765030336458908
100,200,3,5,0.5,0.1,True,0.5,42,6,5000,sss,5,1,1,1,100,0.1,0.9,0.1,True,500,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-08 05:11,experiment_output_2025-12-08-0444_TIER=4_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.5_NAN_RATIO=0.1_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=500_TYPE=BINARY_DATASET_SEED=42.txt,197,12,2,185,0.8571428571428571,0.06091370558375635,0.1137440758293839,0.06030150753768844,0.14285714285714285,0.9390862944162437,0.01,0.925,12.244897959183673,0.7458821091888532,23,3,11,20,0.21428571428571427,0.13043478260869565,0.16216216216216214,0.08823529411764706,0.7857142857142857,0.8695652173913043,0.055,0.1,3.061224489795918,0.39929015084294583,71,6,8,65,0.42857142857142855,0.08450704225352113,0.1411764705882353,0.0759493670886076,0.5714285714285714,0.9154929577464789,0.04,0.325,6.122448979591836,0.5173900546133946,43,5,9,38,0.35714285714285715,0.11627906976744186,0.1754385964912281,0.09615384615384616,0.6428571428571429,0.8837209302325582,0.045,0.19,5.1020408163265305,0.5932605600379687,29,5,9,24,0.35714285714285715,0.1724137931034483,0.23255813953488377,0.13157894736842105,0.6428571428571429,0.8275862068965517,0.045,0.12,5.1020408163265305,0.8796622097114708
100,200,3,5,0.2,0.2,True,0.5,42,6,5000,sss,5,1,1,1,100,0.1,0.9,0.1,True,500,48,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-08 05:37,experiment_output_2025-12-08-0511_TIER=4_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.2_NAN_RATIO=0.2_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=500_TYPE=BINARY_DATASET_SEED=42.txt,169,11,3,158,0.7857142857142857,0.0650887573964497,0.12021857923497267,0.06395348837209303,0.21428571428571427,0.9349112426035503,0.015,0.79,11.224489795918368,0.7305880932254559,21,9,5,12,0.6428571428571429,0.42857142857142855,0.5142857142857143,0.34615384615384615,0.35714285714285715,0.5714285714285714,0.025,0.06,9.183673469387756,3.935860058309038,69,10,4,59,0.7142857142857143,0.14492753623188406,0.24096385542168677,0.136986301369863,0.2857142857142857,0.855072463768116,0.02,0.295,10.204081632653061,1.4788524105294292,39,9,5,30,0.6428571428571429,0.23076923076923078,0.339622641509434,0.20454545454545456,0.35714285714285715,0.7692307692307693,0.025,0.15,9.183673469387756,2.1193092621664054,20,9,5,11,0.6428571428571429,0.45,0.5294117647058824,0.36,0.35714285714285715,0.55,0.025,0.055,9.183673469387756,4.132653061224491
100,200,3,5,0.5,0.2,True,0.5,42,6,5000,sss,5,1,1,1,100,0.1,0.9,0.1,True,500,64,0.002,5,0.2,False,"[2.0, 2.5, 3.0]",2025-12-08 06:17,experiment_output_2025-12-08-0537_TIER=4_N_SAMPLES=100_N_FEATURES=200_N_GENERATING_SOLUTIONS=3_SPARSITY=5_NOISE_STD=0.5_NAN_RATIO=0.2_N_CANDIDATE_SOLUTIONS=6_LAMBDA_JACCARD=500_TYPE=BINARY_DATASET_SEED=42.txt,196,11,3,185,0.7857142857142857,0.05612244897959184,0.10476190476190475,0.05527638190954774,0.21428571428571427,0.9438775510204082,0.015,0.925,11.224489795918368,0.6299458558933778,22,7,7,15,0.5,0.3181818181818182,0.3888888888888889,0.2413793103448276,0.5,0.6818181818181818,0.035,0.075,7.142857142857143,2.272727272727273,81,9,5,72,0.6428571428571429,0.1111111111111111,0.18947368421052632,0.10465116279069768,0.35714285714285715,0.8888888888888888,0.025,0.36,9.183673469387756,1.0204081632653061,52,7,7,45,0.5,0.1346153846153846,0.21212121212121213,0.11864406779661017,0.5,0.8653846153846154,0.035,0.225,7.142857142857143,0.9615384615384616,28,7,7,21,0.5,0.25,0.3333333333333333,0.2,0.5,0.75,0.035,0.105,7.142857142857143,1.7857142857142858
